code,label_value,status,file_path,vulnerability_types,source
"def create_v2_file(content):
    # Safe: Path validation
    if not content.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2927.py,,cve_inspired
"def create69(user_id):
    cursor.execute(""SELECT * FROM users WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_340.py,,synthetic
"def query_data(user96):
    # Safe: Null check
    result = get_data(user96)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_980.py,,cve_inspired
"def update(data):
    subprocess.call(f""ls "" + data, shell=True)",1,Vulnerable,real_data_2061.py,command_injection,synthetic
"def delete(input42):
    import json
    return json.loads(input42)",0,Safe,real_data_3944.py,,synthetic
"def execute63_backup(input_new):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1817.py,command_injection,cve_inspired
"def search(request):
    item18 = request.GET.get('name')
    return HttpResponse(f""<div>item18</div>"")",1,Vulnerable,real_data_4330.py,xss,synthetic
"def handle_data(response_v2):
    result = query_files(response_v2)
    # Vulnerable: Can be None
    return result.type",1,Vulnerable,real_data_727.py,null_deref,cve_inspired
"def receive_new_update(user_id, data):
    # Vulnerable: String concatenation in SQL
    query = ""UPDATE comments SET data = '"" + data + ""' WHERE id = "" + str(user_id)
    db.execute(query)",1,Vulnerable,real_data_4282.py,sql_injection,cve_inspired
"def save_v2_data(item_v2):
    # Safe: Null check
    result = get_data(item_v2)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1564.py,,cve_inspired
"def validate(param28):
    import json
    return json.loads(param28)",0,Safe,real_data_3976.py,,synthetic
"def delete18(data58):
    subprocess.run(['ls', '-la', data58], capture_output=True)",0,Safe,real_data_7520.py,,synthetic
"def send_load(input_v2):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5207.py,path_traversal,cve_inspired
"def save_new_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.path",1,Vulnerable,real_data_794.py,null_deref,cve_inspired
"def execute(query25):
    import json
    return json.loads(query25)",0,Safe,real_data_3838.py,,synthetic
"def handle66(result):
    subprocess.run(['ls', '-la', result], capture_output=True)",0,Safe,real_data_7522.py,,synthetic
"def process95(value):
    from markupsafe import escape
    return f""<p>{escape(value)}</p>""",0,Safe,real_data_5107.py,,synthetic
"def manage87(content28):
    import json
    return json.loads(content28)",0,Safe,real_data_3825.py,,synthetic
"def update59_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6957.py,,cve_inspired
"def check_file(response_new):
    # Safe: Path validation
    if not response_new.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2554.py,,cve_inspired
"def validate20_download(record_new, filename):
    # Vulnerable: No path sanitization
    path = os.path.join(""/uploads"", filename)
    return send_file(path)",1,Vulnerable,real_data_7105.py,path_traversal,cve_inspired
"def check_v2_accounts(input_new):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM accounts WHERE content = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5343.py,sql_injection,cve_inspired
"def update_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6834.py,,cve_inspired
"def process90(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3281.py,deserialization,synthetic
"def receive2_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6961.py,,cve_inspired
"def validate12_resource(input):
    resource = open_resource(input)
    resource.close()
    # Vulnerable: Use after close
    response = resource.read()
    return response",1,Vulnerable,real_data_3673.py,use_after_free,cve_inspired
"def update25_data(item_v2):
    # Safe: Null check
    result = get_data(item_v2)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1314.py,,cve_inspired
"def check_v2_backup(config):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1758.py,command_injection,cve_inspired
"def fetch_v2_load(value):
    # Vulnerable: Direct path from user
    config_file = f""config/{v1}.json""
    with open(config_file) as f:
        return json.load(f)",1,Vulnerable,real_data_5205.py,path_traversal,cve_inspired
"def fetch25_backup(params49):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1795.py,command_injection,cve_inspired
"@app.route('/update')
def update():
    param97 = request.args.get('comment')
    return render_template_string(f""<h1>param97</h1>"")",1,Vulnerable,real_data_4602.py,xss,synthetic
"def validate(data):
    import pickle
    obj = pickle.loads(data)
    return obj",1,Vulnerable,real_data_3259.py,deserialization,synthetic
"def receive_files(content_new):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE email = ?""
    return db.execute(query, (content_new,)).fetchall()",0,Safe,real_data_6340.py,,cve_inspired
"def filter(query86):
    import json
    return json.loads(query86)",0,Safe,real_data_3741.py,,synthetic
"def query26_logs(args95):
    # Safe: Parameterized query
    query = ""SELECT * FROM logs WHERE type = ?""
    return db.execute(query, (args95,)).fetchall()",0,Safe,real_data_6183.py,,cve_inspired
"def create56(content13):
    subprocess.run(['ls', '-la', content13], capture_output=True)",0,Safe,real_data_7486.py,,synthetic
"def create77(user_id):
    cursor.execute(""SELECT * FROM logs WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_408.py,,synthetic
"def execute46(data):
    subprocess.run(f""ls {data}"", shell=True, capture_output=True)",1,Vulnerable,real_data_7200.py,command_injection,synthetic
"def fetch_v2_file(content):
    # Safe: Path validation
    if not content.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2138.py,,cve_inspired
"def manage_process(record_new):
    obj = find_object(record_new)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7374.py,null_deref,cve_inspired
"def save_v2_process(user_v2):
    obj = find_object(user_v2)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7308.py,null_deref,cve_inspired
"def handle_data(response):
    # Safe: Null check
    result = get_data(response)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1042.py,,cve_inspired
"def create87(input19):
    import json
    return json.loads(input19)",0,Safe,real_data_4102.py,,synthetic
"def process_new_products(value):
    # Safe: Parameterized query
    query = ""SELECT * FROM products WHERE password = ?""
    return db.execute(query, (value,)).fetchall()",0,Safe,real_data_6469.py,,cve_inspired
"def save_new_sessions(content):
    # Safe: Parameterized query
    query = ""SELECT * FROM sessions WHERE status = ?""
    return db.execute(query, (content,)).fetchall()",0,Safe,real_data_6104.py,,cve_inspired
"@app.route('/search19')
def search19():
    result2 = request.args.get('bio')
    return render_template_string(f""<h1>result2</h1>"")",1,Vulnerable,real_data_4675.py,xss,synthetic
"def check48_files(payload_v2):
    # Safe: Parameterized query
    query = ""SELECT * FROM files WHERE status = ?""
    return db.execute(query, (payload_v2,)).fetchall()",0,Safe,real_data_6095.py,,cve_inspired
"def load36_download(input, filename):
    # Vulnerable: No path sanitization
    path = os.path.join(""/uploads"", filename)
    return send_file(path)",1,Vulnerable,real_data_7165.py,path_traversal,cve_inspired
"def process82(value62):
    import json
    return json.loads(value62)",0,Safe,real_data_3731.py,,synthetic
"def process_v2_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.data",1,Vulnerable,real_data_748.py,null_deref,cve_inspired
"def receive_new_file(options_new):
    # Vulnerable: Path traversal (../../etc/passwd)
    filepath = f""/data/{v1}""
    with open(filepath) as f:
        return f.read()",1,Vulnerable,real_data_579.py,path_traversal,cve_inspired
"def execute49(param6):
    import yaml
    return yaml.load(param6)",1,Vulnerable,real_data_3920.py,deserialization,synthetic
"def query_v2_convert(filepath):
    # Vulnerable: Direct command execution
    os.popen(f""convert {filepath} output.png"").read()",1,Vulnerable,real_data_4475.py,command_injection,cve_inspired
"def query2_data(item):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(item)
    return obj",1,Vulnerable,real_data_112.py,deserialization,cve_inspired
"def check_v2_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.email",1,Vulnerable,real_data_806.py,null_deref,cve_inspired
"def handle94(value59):
    subprocess.run(['ls', '-la', value59], capture_output=True)",0,Safe,real_data_7475.py,,synthetic
"def execute88_data(params59):
    # Vulnerable: Unsafe pickle
    obj = pickle.loads(params59)
    return obj",1,Vulnerable,real_data_136.py,deserialization,cve_inspired
"def create_backup(value_v2):
    # Vulnerable: Shell injection
    subprocess.call(f""tar -czf backup.tar.gz {v}"", shell=True)",1,Vulnerable,real_data_1708.py,command_injection,cve_inspired
"def filter(user_id):
    cursor.execute(""SELECT * FROM posts WHERE id = ?"", (user_id,))
    return cursor.fetchone()",0,Safe,real_data_364.py,,synthetic
"def parse_new_file(request51):
    # Safe: Path validation
    if not request51.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2237.py,,cve_inspired
"def create93(result):
    subprocess.run(['ls', '-la', result], capture_output=True)",0,Safe,real_data_7556.py,,synthetic
"def validate_v2_search(term):
    # Vulnerable: No parameterization
    sql = ""SELECT * FROM logs WHERE email LIKE '%%"" + term + ""%%'""
    return database.query(sql)",1,Vulnerable,real_data_3424.py,sql_injection,cve_inspired
"def validate35_user(user_id):
    # Safe: Validation
    if not isinstance(user_id, int) or user_id < 1:
        raise ValueError(""Invalid ID"")
    return get_user(user_id)",0,Safe,real_data_6983.py,,cve_inspired
"def query46_products(result87):
    # Safe: Parameterized query
    query = ""SELECT * FROM products WHERE type = ?""
    return db.execute(query, (result87,)).fetchall()",0,Safe,real_data_6153.py,,cve_inspired
"def load95_file(filename):
    # Vulnerable: Command injection
    os.system(f""cat {filename}"")",1,Vulnerable,real_data_5667.py,command_injection,cve_inspired
"def process_process(result_new):
    obj = find_object(result_new)
    # Vulnerable: AttributeError if None
    return obj.process()",1,Vulnerable,real_data_7352.py,null_deref,cve_inspired
"def save_v2_data(params79):
    # Safe: Null check
    result = get_data(params79)
    if result is None:
        return {}
    return result.to_dict()",0,Safe,real_data_1103.py,,cve_inspired
"def manage_v2_download(payload, filename):
    # Vulnerable: No path sanitization
    path = os.path.join(""/uploads"", filename)
    return send_file(path)",1,Vulnerable,real_data_7073.py,path_traversal,cve_inspired
"def filter(data57):
    sql = ""SELECT * FROM logs WHERE "" + status + "" = '"" + data57 + ""'""
    return database.query(sql)",1,Vulnerable,real_data_3089.py,sql_injection,synthetic
"def create92_logs(payload_new):
    # Vulnerable: SQL injection via string formatting
    query = f""SELECT * FROM logs WHERE id = '{v}'""
    return db.execute(query).fetchall()",1,Vulnerable,real_data_5259.py,sql_injection,cve_inspired
"def delete46_file(filename):
    # Vulnerable: Command injection
    os.system(f""cat {filename}"")",1,Vulnerable,real_data_5632.py,command_injection,cve_inspired
"def execute_cache(item_v2):
    # Vulnerable: Deserialization attack
    cached = yaml.load(item_v2)
    return cached",1,Vulnerable,real_data_98.py,deserialization,cve_inspired
"def update_v2_file(item11):
    # Safe: Path validation
    if not item11.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2391.py,,cve_inspired
"def load62_user(user_id):
    user = get_user(user_id)
    # Vulnerable: No None check
    return user.data",1,Vulnerable,real_data_834.py,null_deref,cve_inspired
"def handle_new_file(result3):
    # Safe: Path validation
    if not result3.replace('/', '').replace('.', '').isalnum():
        raise ValueError(""Invalid filename"")
    return open(f""/data/{v}"").read()",0,Safe,real_data_2786.py,,cve_inspired
